CIK,accession number,URL,company,ticker,description,form type,type,filed at
1575793,0001104659-24-052949,https://www.sec.gov/Archives/edgar/data/1575793/000110465924052949/tm2412475-1_def14a.htm,Energous Corp (WATT) (CIK 0001575793),WATT,DEF 14A,DEF 14A,DEF 14A,2024-04-26
1575793,0001564590-23-006699,https://www.sec.gov/Archives/edgar/data/1575793/000156459023006699/watt-def14a_20221231.htm,Energous Corp (WATT) (CIK 0001575793),WATT,DEF 14A,DEF 14A,DEF 14A,2023-05-01
1575793,0001564590-23-006001,https://www.sec.gov/Archives/edgar/data/1575793/000156459023006001/watt-pre14a_20230614.htm,Energous Corp (WATT) (CIK 0001575793),WATT,PRE 14A,PRE 14A,PRE 14A,2023-04-20
1070050,0001683168-24-002325,https://www.sec.gov/Archives/edgar/data/1070050/000168316824002325/apptech_idef14a.htm,"AppTech Payments Corp. (APCX, APCXW) (CIK 0001070050)",APCX,DEFINITIVE PROXY STATEMENT,DEF 14A,DEF 14A,2024-04-12
1070050,0001903596-23-000206,https://www.sec.gov/Archives/edgar/data/1070050/000190359623000206/apcx_def14a.htm,"AppTech Payments Corp. (APCX, APCXW) (CIK 0001070050)",APCX,,DEF 14A,DEF 14A,2023-03-21
1169770,0001169770-23-000031,https://www.sec.gov/Archives/edgar/data/1169770/000116977023000031/banc-20230330.htm,"BANC OF CALIFORNIA, INC. (BANC) (CIK 0001169770)",BANC,DEF 14A,DEF 14A,DEF 14A,2023-03-31
1169770,0001169770-24-000019,https://www.sec.gov/Archives/edgar/data/1169770/000116977024000019/banc-20240328.htm,"BANC OF CALIFORNIA, INC. (BANC, BANC-PF) (CIK 0001169770)",BANC,DEF 14A,DEF 14A,DEF 14A,2024-03-28
1418135,0001193125-23-127023,https://www.sec.gov/Archives/edgar/data/1418135/000119312523127023/d410624ddef14a.htm,Keurig Dr Pepper Inc. (KDP) (CIK 0001418135),KDP,DEF 14A,DEF 14A,DEF 14A,2023-04-28
1418135,0001193125-24-118204,https://www.sec.gov/Archives/edgar/data/1418135/000119312524118204/d469486ddef14a.htm,Keurig Dr Pepper Inc. (KDP) (CIK 0001418135),KDP,DEF 14A,DEF 14A,DEF 14A,2024-04-26
1418135,0001193125-24-118226,https://www.sec.gov/Archives/edgar/data/1418135/000119312524118226/d791293dars.pdf,Keurig Dr Pepper Inc. (KDP) (CIK 0001418135),KDP,ARS,ARS,ARS,2024-04-26
1906324,0001906324-23-000020,https://www.sec.gov/Archives/edgar/data/1906324/000190632423000020/qdel-20230405.htm,QuidelOrtho Corp (QDEL) (CIK 0001906324),QDEL,DEF 14A,DEF 14A,DEF 14A,2023-04-05
1906324,0001906324-24-000018,https://www.sec.gov/Archives/edgar/data/1906324/000190632424000018/qdel-20240402.htm,QuidelOrtho Corp (QDEL) (CIK 0001906324),QDEL,DEF 14A,DEF 14A,DEF 14A,2024-04-02
1779474,0001140361-23-020964,https://www.sec.gov/Archives/edgar/data/1779474/000114036123020964/ny20008139x1_def14a.htm,"WM TECHNOLOGY, INC. (MAPS) (CIK 0001779474)",MAPS,DEF 14A,DEF 14A,DEF 14A,2023-04-27
1959372,0001193125-23-008572,https://www.sec.gov/Archives/edgar/data/1959372/000119312523008572/d437666dn14.htm,Aristotle Funds Series Trust (CIK 0001137761),,N-14,N-14,N-14,2023-01-17
1959372,0001193125-23-060097,https://www.sec.gov/Archives/edgar/data/1959372/000119312523060097/d437666d497.htm,Aristotle Funds Series Trust (CIK 0001959372),,ARISTOTLE FUNDS SERIES TRUST,497,497,2023-03-03
1959372,0001193125-23-051717,https://www.sec.gov/Archives/edgar/data/1959372/000119312523051717/d437666dn14a.htm,Aristotle Funds Series Trust (CIK 0001137761),,ARISTOTLE FUNDS SERIES TRUST,N-14/A,N-14/A,2023-02-28
1959372,0000894189-23-007638,https://www.sec.gov/Archives/edgar/data/1959372/000089418923007638/ck0001959372-20230331.htm,Aristotle Funds Series Trust (CIK 0001959372),,485BPOS,485BPOS,485BPOS,2023-10-17
1959372,0000894189-23-005144,https://www.sec.gov/Archives/edgar/data/1959372/000089418923005144/ck0001959372-20230331.htm,Aristotle Funds Series Trust (CIK 0001959372),,485BPOS,485BPOS,485BPOS,2023-07-28
1959372,0000894189-23-003990,https://www.sec.gov/Archives/edgar/data/1959372/000089418923003990/aristotle485a.htm,Aristotle Funds Series Trust (CIK 0001959372),,485APOS,485APOS,485APOS,2023-05-26
1959372,0000894189-23-008228,https://www.sec.gov/Archives/edgar/data/1959372/000089418923008228/ck0001959372-20230331.htm,Aristotle Funds Series Trust (CIK 0001959372),,497,497,497,2023-11-06
1959372,0001193125-23-096627,https://www.sec.gov/Archives/edgar/data/1959372/000119312523096627/d494651dn1aa.htm,Aristotle Funds Series Trust (CIK 0001959372),,ARISTOTLE FUNDS SERIES TRUST,N-1A/A,N-1A/A,2023-04-10
1959372,0001193125-23-008289,https://www.sec.gov/Archives/edgar/data/1959372/000119312523008289/d441100dn1a.htm,Aristotle Funds Series Trust (CIK 0001959372),,N-1A,N-1A,N-1A,2023-01-13
1139819,0000930413-23-002285,https://www.sec.gov/Archives/edgar/data/1139819/000093041323002285/c106972_ncsr.htm,LORD ABBETT TRUST I (CIK 0001139819),,CERTIFIED ANNUAL SHAREHOLDER REPORT,N-CSR,N-CSR,2023-10-03
1139819,0000930413-24-000302,https://www.sec.gov/Archives/edgar/data/1139819/000093041324000302/c107821_485apos.htm,LORD ABBETT TRUST I (CIK 0001139819),,,485APOS,485APOS,2024-01-24
1139819,0000930413-24-001211,https://www.sec.gov/Archives/edgar/data/1139819/000093041324001211/c107821_485bpos-ixbrl.htm,LORD ABBETT TRUST I (CIK 0001139819),,POST-EFFECTIVE AMENDMENT (RULE 485B),485BPOS,485BPOS,2024-04-04
1139819,0000930413-24-001214,https://www.sec.gov/Archives/edgar/data/1139819/000093041324001214/c107862_485bpos-ixbrl.htm,LORD ABBETT TRUST I (CIK 0001139819),,POST-EFFECTIVE AMENDMENT (RULE 485B),485BPOS,485BPOS,2024-04-04
1139819,0000930413-23-000269,https://www.sec.gov/Archives/edgar/data/1139819/000093041323000269/c105570_485apos.htm,LORD ABBETT TRUST I (CIK 0001139819),,POST-EFFECTIVE AMENDMENT (RULE 485A),485APOS,485APOS,2023-02-02
1139819,0000930413-23-001507,https://www.sec.gov/Archives/edgar/data/1139819/000093041323001507/c105570_485bpos-ixbrl.htm,LORD ABBETT TRUST I (CIK 0001139819),,POST-EFFECTIVE AMENDMENT (RULE 485B),485BPOS,485BPOS,2023-04-28
1139819,0000930413-24-000345,https://www.sec.gov/Archives/edgar/data/1139819/000093041324000345/c107862_485apos.htm,LORD ABBETT TRUST I (CIK 0001139819),,POST-EFFECTIVE AMENDMENT (RULE 485A),485APOS,485APOS,2024-01-25
1139819,0000930413-23-002485,https://www.sec.gov/Archives/edgar/data/1139819/000093041323002485/c107138_485bpos.htm,LORD ABBETT TRUST I (CIK 0001139819),,POST-EFFECTIVE AMENDMENT (RULE 485B),485BPOS,485BPOS,2023-11-22
766829,0000766829-24-000043,https://www.sec.gov/Archives/edgar/data/766829/000076682924000043/sjw-20240426.htm,SJW GROUP (SJW) (CIK 0000766829),SJW,DEF 14A,DEF 14A,DEF 14A,2024-04-29
766829,0000766829-24-000027,https://www.sec.gov/Archives/edgar/data/766829/000076682924000027/sjw-20240401.htm,SJW GROUP (SJW) (CIK 0000766829),SJW,PRE 14A,PRE 14A,PRE 14A,2024-04-02
1856485,0001193125-24-071325,https://www.sec.gov/Archives/edgar/data/1856485/000119312524071325/d510108dpre14a.htm,Sylvamo Corp (SLVM) (CIK 0001856485),SLVM,PRE 14A,PRE 14A,PRE 14A,2024-03-19
1856485,0001193125-24-087937,https://www.sec.gov/Archives/edgar/data/1856485/000119312524087937/d510108ddef14a.htm,Sylvamo Corp (SLVM) (CIK 0001856485),SLVM,DEF 14A,DEF 14A,DEF 14A,2024-04-05
1856485,0001193125-23-091198,https://www.sec.gov/Archives/edgar/data/1856485/000119312523091198/d334746ddef14a.htm,Sylvamo Corp (SLVM) (CIK 0001856485),SLVM,DEF 14A,DEF 14A,DEF 14A,2023-04-05
1566044,0001104659-23-117180,https://www.sec.gov/Archives/edgar/data/1566044/000110465923117180/tm2330482-1_def14a.htm,VYNE Therapeutics Inc. (VYNE) (CIK 0001566044),VYNE,DEF 14A,DEF 14A,DEF 14A,2023-11-13
1566044,0001104659-23-117185,https://www.sec.gov/Archives/edgar/data/1566044/000110465923117185/tm2325918d3_ars.pdf,VYNE Therapeutics Inc. (VYNE) (CIK 0001566044),VYNE,ARS,ARS,ARS,2023-11-13
1566044,0001628280-23-007900,https://www.sec.gov/Archives/edgar/data/1566044/000162828023007900/vyne-20221231.htm,VYNE Therapeutics Inc. (VYNE) (CIK 0001566044),VYNE,10-K,10-K,10-K,2023-03-14
1566044,0001628280-24-008178,https://www.sec.gov/Archives/edgar/data/1566044/000162828024008178/vyne-20231231.htm,VYNE Therapeutics Inc. (VYNE) (CIK 0001566044),VYNE,10-K,10-K,10-K,2024-03-01
1792580,0001193125-24-073766,https://www.sec.gov/Archives/edgar/data/1792580/000119312524073766/d581659ddef14a.htm,Ovintiv Inc. (OVV) (CIK 0001792580),OVV,DEF 14A,DEF 14A,DEF 14A,2024-03-21
1792580,0001193125-23-077854,https://www.sec.gov/Archives/edgar/data/1792580/000119312523077854/d386177ddef14a.htm,Ovintiv Inc. (OVV) (CIK 0001792580),OVV,DEF 14A,DEF 14A,DEF 14A,2023-03-23
899923,0000899923-24-000022,https://www.sec.gov/Archives/edgar/data/899923/000089992324000022/mygn-20240417.htm,MYRIAD GENETICS INC (MYGN) (CIK 0000899923),MYGN,DEF 14A,DEF 14A,DEF 14A,2024-04-17
899923,0000899923-23-000018,https://www.sec.gov/Archives/edgar/data/899923/000089992323000018/mygn-20230330.htm,MYRIAD GENETICS INC (MYGN) (CIK 0000899923),MYGN,PRE 14A,PRE 14A,PRE 14A,2023-03-30
899923,0000899923-23-000023,https://www.sec.gov/Archives/edgar/data/899923/000089992323000023/mygn-20230412.htm,MYRIAD GENETICS INC (MYGN) (CIK 0000899923),MYGN,DEF 14A,DEF 14A,DEF 14A,2023-04-12
1368265,0001104659-23-041888,https://www.sec.gov/Archives/edgar/data/1368265/000110465923041888/tm231969d2_def14a.htm,Clean Energy Fuels Corp. (CLNE) (CIK 0001368265),CLNE,DEF 14A,DEF 14A,DEF 14A,2023-04-05
866706,0001104659-23-127180,https://www.sec.gov/Archives/edgar/data/866706/000110465923127180/tm2324166d3_def14a.htm,ESCO TECHNOLOGIES INC (ESE) (CIK 0000866706),ESE,DEF 14A,DEF 14A,DEF 14A,2023-12-19
45012,0001308179-23-000504,https://www.sec.gov/Archives/edgar/data/45012/000130817923000504/lhal2023_def14a.pdf,HALLIBURTON CO (HAL) (CIK 0000045012),HAL,COURTESY PDF OF PROXY STATEMENT,DEF 14A,DEF 14A,2023-04-04
45012,0001308179-24-000414,https://www.sec.gov/Archives/edgar/data/45012/000130817924000414/lhal2024_def14a.pdf,HALLIBURTON CO (HAL) (CIK 0000045012),HAL,COURTESY PDF OF PROXY STATEMENT,DEF 14A,DEF 14A,2024-04-02
45012,0001308179-23-000125,https://www.sec.gov/Archives/edgar/data/45012/000130817923000125/lhal2023_pre14a.htm,HALLIBURTON CO (HAL) (CIK 0000045012),HAL,HALLIBURTON CO - PRE 14A,PRE 14A,PRE 14A,2023-03-10
45012,0001308179-23-000504,https://www.sec.gov/Archives/edgar/data/45012/000130817923000504/hal-20221231.htm,HALLIBURTON CO (HAL) (CIK 0000045012),HAL,HALLIBURTON CO - DEF 14A,DEF 14A,DEF 14A,2023-04-04
45012,0001308179-24-000414,https://www.sec.gov/Archives/edgar/data/45012/000130817924000414/lhal2024_def14a.htm,HALLIBURTON CO (HAL) (CIK 0000045012),HAL,HALLIBURTON CO - DEF 14A,DEF 14A,DEF 14A,2024-04-02
1331875,0001104659-23-051332,https://www.sec.gov/Archives/edgar/data/1331875/000110465923051332/tm231872d1_def14a.htm,"Fidelity National Financial, Inc. (FNF) (CIK 0001331875)",FNF,FORM-DEF14A,DEF 14A,DEF 14A,2023-04-27
1331875,0001104659-24-047301,https://www.sec.gov/Archives/edgar/data/1331875/000110465924047301/tm242704d2_pre14a.htm,"Fidelity National Financial, Inc. (FNF) (CIK 0001331875)",FNF,FORM-PRE14A,PRE 14A,PRE 14A,2024-04-15
1331875,0001104659-24-052364,https://www.sec.gov/Archives/edgar/data/1331875/000110465924052364/tm242704d5_def14a.htm,"Fidelity National Financial, Inc. (FNF) (CIK 0001331875)",FNF,FORM-DEF14A,DEF 14A,DEF 14A,2024-04-26
1576280,0001193125-24-113951,https://www.sec.gov/Archives/edgar/data/1576280/000119312524113951/d630233ddef14a.htm,"Guardant Health, Inc. (GH) (CIK 0001576280)",GH,DEF 14A,DEF 14A,DEF 14A,2024-04-25
818033,0000950170-23-013675,https://www.sec.gov/Archives/edgar/data/818033/000095017023013675/hrtx_pre_14a_2023_for_fi.htm,"HERON THERAPEUTICS, INC. /DE/ (HRTX) (CIK 0000818033)",HRTX,PRE 14A,PRE 14A,PRE 14A,2023-04-20
818033,0000950170-23-016042,https://www.sec.gov/Archives/edgar/data/818033/000095017023016042/hrtx_def_14a_2023.htm,"HERON THERAPEUTICS, INC. /DE/ (HRTX) (CIK 0000818033)",HRTX,DEF 14A,DEF 14A,DEF 14A,2023-05-01
1511699,0000894189-23-005071,https://www.sec.gov/Archives/edgar/data/1511699/000089418923005071/ck0001511699-20230331.htm,Managed Portfolio Series (CIK 0001511699),,485BPOS,485BPOS,485BPOS,2023-07-27
1841925,0001628280-23-012087,https://www.sec.gov/Archives/edgar/data/1841925/000162828023012087/a2023indiesemiconductorpre.htm,"indie Semiconductor, Inc. (INDI, INDIW) (CIK 0001841925)",INDI,PRE 14A,PRE 14A,PRE 14A,2023-04-19
1841925,0001628280-23-016166,https://www.sec.gov/Archives/edgar/data/1841925/000162828023016166/a2023indiesemiconductordef.htm,"indie Semiconductor, Inc. (INDI, INDIW) (CIK 0001841925)",INDI,DEF 14A,DEF 14A,DEF 14A,2023-05-05
1841925,0001628280-24-018185,https://www.sec.gov/Archives/edgar/data/1841925/000162828024018185/indi-20240425.htm,"indie Semiconductor, Inc. (INDI) (CIK 0001841925)",INDI,DEF 14A,DEF 14A,DEF 14A,2024-04-25
1841925,0001628280-24-018193,https://www.sec.gov/Archives/edgar/data/1841925/000162828024018193/a2023annualreportars.pdf,"indie Semiconductor, Inc. (INDI) (CIK 0001841925)",INDI,ARS,ARS,ARS,2024-04-25
1841925,0001628280-24-008027,https://www.sec.gov/Archives/edgar/data/1841925/000162828024008027/indi-20231231.htm,"indie Semiconductor, Inc. (INDI) (CIK 0001841925)",INDI,10-K,10-K,10-K,2024-02-29
1841925,0001628280-23-016203,https://www.sec.gov/Archives/edgar/data/1841925/000162828023016203/a2022annualreportindd.pdf,"indie Semiconductor, Inc. (INDI, INDIW) (CIK 0001841925)",INDI,ARS,ARS,ARS,2023-05-05
1841925,0001628280-23-009556,https://www.sec.gov/Archives/edgar/data/1841925/000162828023009556/indi-20221231.htm,"indie Semiconductor, Inc. (INDI, INDIW) (CIK 0001841925)",INDI,10-K,10-K,10-K,2023-03-28
320335,0000320335-23-000012,https://www.sec.gov/Archives/edgar/data/320335/000032033523000012/gl-20230303.htm,"GLOBE LIFE INC. (GL, GL-PD) (CIK 0000320335)",GL,PRE 14A (PRELIMINARY PROXY STATEMENT),PRE 14A,PRE 14A,2023-03-06
320335,0000320335-23-000014,https://www.sec.gov/Archives/edgar/data/320335/000032033523000014/gl-20230315.htm,"GLOBE LIFE INC. (GL, GL-PD) (CIK 0000320335)",GL,DEF 14A (2023 DEFINITIVE PROXY),DEF 14A,DEF 14A,2023-03-16
1651561,0001104659-23-052070,https://www.sec.gov/Archives/edgar/data/1651561/000110465923052070/tm231876d7_def14a.htm,"Tabula Rasa HealthCare, Inc. (TRHC) (CIK 0001651561)",,FORM DEF 14A,DEF 14A,DEF 14A,2023-04-28
1651561,0001104659-23-045080,https://www.sec.gov/Archives/edgar/data/1651561/000110465923045080/tm231876d4_pre14a.htm,"Tabula Rasa HealthCare, Inc. (TRHC) (CIK 0001651561)",,PRE 14A,PRE 14A,PRE 14A,2023-04-13
780571,0001140361-23-012718,https://www.sec.gov/Archives/edgar/data/780571/000114036123012718/ny20005713x1_def14a.htm,"ITRON, INC. (ITRI) (CIK 0000780571)",ITRI,DEF 14A,DEF 14A,DEF 14A,2023-03-21
1023731,0001023731-23-000061,https://www.sec.gov/Archives/edgar/data/1023731/000102373123000061/eght-20230331.htm,8X8 INC /DE/ (EGHT) (CIK 0001023731),EGHT,10-K,10-K,10-K,2023-05-25
1963685,0001213900-24-003044,https://www.sec.gov/Archives/edgar/data/1963685/000121390024003044/f10k2023_richtech.htm,RICHTECH ROBOTICS INC. (RR) (CIK 0001963685),RR,ANNUAL REPORT,10-K,10-K,2024-01-11
1963685,0001213900-24-026171,https://www.sec.gov/Archives/edgar/data/1963685/000121390024026171/ea0202602-10ka1_rich.htm,RICHTECH ROBOTICS INC. (RR) (CIK 0001963685),RR,AMENDMENT NO. 1 TO FORM 10-K,10-K/A,10-K/A,2024-03-27
1963685,0001213900-23-010436,https://www.sec.gov/Archives/edgar/data/1963685/000121390023010436/filename1.htm,RICHTECH ROBOTICS INC. (CIK 0001963685),RR,,DRS,DRS,2023-02-13
1963685,0001213900-23-039187,https://www.sec.gov/Archives/edgar/data/1963685/000121390023039187/filename1.htm,RICHTECH ROBOTICS INC. (CIK 0001963685),RR,,DRS/A,DRS/A,2023-05-15
1963685,0001213900-23-062730,https://www.sec.gov/Archives/edgar/data/1963685/000121390023062730/fs12023_richtechrobot.htm,RICHTECH ROBOTICS INC. (CIK 0001963685),RR,REGISTRATION STATEMENT,S-1,S-1,2023-08-03
1963685,0001213900-23-048841,https://www.sec.gov/Archives/edgar/data/1963685/000121390023048841/filename1.htm,RICHTECH ROBOTICS INC. (CIK 0001963685),RR,,DRS/A,DRS/A,2023-06-14
1963685,0001213900-23-088748,https://www.sec.gov/Archives/edgar/data/1963685/000121390023088748/f424b41123_richtech.htm,RICHTECH ROBOTICS INC. (RR) (CIK 0001963685),RR,PROSPECTUS,424B4,424B4,2023-11-20
1963685,0001213900-23-031705,https://www.sec.gov/Archives/edgar/data/1963685/000121390023031705/filename1.htm,RICHTECH ROBOTICS INC. (CIK 0001963685),RR,,DRS/A,DRS/A,2023-04-21
1963685,0001213900-23-073129,https://www.sec.gov/Archives/edgar/data/1963685/000121390023073129/fs12023a1_richtechrobot.htm,RICHTECH ROBOTICS INC. (RR) (CIK 0001963685),RR,REGISTRATION STATEMENT,S-1/A,S-1/A,2023-09-01
1963685,0001213900-23-081889,https://www.sec.gov/Archives/edgar/data/1963685/000121390023081889/fs12023a3_richtech.htm,RICHTECH ROBOTICS INC. (RR) (CIK 0001963685),RR,REGISTRATION STATEMENT,S-1/A,S-1/A,2023-11-01
1963685,0001213900-23-077833,https://www.sec.gov/Archives/edgar/data/1963685/000121390023077833/fs12023a2_richtechrobot.htm,RICHTECH ROBOTICS INC. (RR) (CIK 0001963685),RR,REGISTRATION STATEMENT,S-1/A,S-1/A,2023-09-20
943819,0000943819-23-000019,https://www.sec.gov/Archives/edgar/data/943819/000094381923000019/rmd-20231005.htm,"RESMED INC (RMD, RSMDF) (CIK 0000943819)",RMD,DEF 14A,DEF 14A,DEF 14A,2023-10-05
2004413,0001580642-23-006727,https://www.sec.gov/Archives/edgar/data/2004413/000158064223006727/beaconpointe_n-2.htm,Beacon Pointe Multi-Alternative Fund (CIK 0002004413),,N-2,N-2,N-2,2023-12-15
2004413,0001580642-24-002299,https://www.sec.gov/Archives/edgar/data/2004413/000158064224002299/beaconpointe_n2a.htm,Beacon Pointe Multi-Alternative Fund (CIK 0002004413),,N-2/A,N-2/A,N-2/A,2024-04-25
814680,0000814680-24-000081,https://www.sec.gov/Archives/edgar/data/814680/000081468024000081/ck0000814680-20231231.htm,AMERICAN CENTURY VARIABLE PORTFOLIOS INC (CIK 0000814680),,485BPOS,485BPOS,485BPOS,2024-04-12
814680,0000814680-23-000004,https://www.sec.gov/Archives/edgar/data/814680/000081468023000004/acvp2023avantisvpglobalequ.htm,AMERICAN CENTURY VARIABLE PORTFOLIOS INC (CIK 0000814680),,485APOS,485APOS,485APOS,2023-01-30
814680,0000814680-23-000043,https://www.sec.gov/Archives/edgar/data/814680/000081468023000043/ck0000814680-20221231.htm,AMERICAN CENTURY VARIABLE PORTFOLIOS INC (CIK 0000814680),,485BPOS,485BPOS,485BPOS,2023-04-14
1876588,0001193125-24-081819,https://www.sec.gov/Archives/edgar/data/1876588/000119312524081819/d806708dars.pdf,ZimVie Inc. (ZIMV) (CIK 0001876588),ZIMV,ARS,ARS,ARS,2024-03-29
1876588,0000950170-24-022103,https://www.sec.gov/Archives/edgar/data/1876588/000095017024022103/zimv-20231231.htm,ZimVie Inc. (ZIMV) (CIK 0001876588),ZIMV,10-K,10-K,10-K,2024-02-28
1876588,0000950170-23-005542,https://www.sec.gov/Archives/edgar/data/1876588/000095017023005542/zimv-20221231.htm,ZimVie Inc. (ZIMV) (CIK 0001876588),ZIMV,10-K,10-K,10-K,2023-03-01
1822966,0001822966-23-000059,https://www.sec.gov/Archives/edgar/data/1822966/000182296623000059/smr-20221231.htm,"NUSCALE POWER Corp (SMR, SMR-WT) (CIK 0001822966)",SMR,10-K,10-K,10-K,2023-03-16
1822966,0001822966-24-000039,https://www.sec.gov/Archives/edgar/data/1822966/000182296624000039/smr-20231231.htm,"NUSCALE POWER Corp (SMR, SMR-WT) (CIK 0001822966)",SMR,10-K,10-K,10-K,2024-03-15
1822966,0001104659-23-040703,https://www.sec.gov/Archives/edgar/data/1822966/000110465923040703/tm239820-3_424b3.htm,"NUSCALE POWER Corp (SMR, SMR-WT) (CIK 0001822966)",SMR,424B3,424B3,424B3,2023-04-03
1822966,0001104659-23-034326,https://www.sec.gov/Archives/edgar/data/1822966/000110465923034326/svsvu-20221231xs1.htm,"NUSCALE POWER Corp (SMR, SMR-WT) (CIK 0001822966)",SMR,FORM S-1,POS AM,POS AM,2023-03-20
1041061,0001193125-24-088443,https://www.sec.gov/Archives/edgar/data/1041061/000119312524088443/d607499ddef14a.htm,YUM BRANDS INC (YUM) (CIK 0001041061),YUM,DEF 14A,DEF 14A,DEF 14A,2024-04-05
1041061,0001193125-24-088462,https://www.sec.gov/Archives/edgar/data/1041061/000119312524088462/d871572dars.pdf,YUM BRANDS INC (YUM) (CIK 0001041061),YUM,ARS,ARS,ARS,2024-04-05
46195,0001564590-23-003859,https://www.sec.gov/Archives/edgar/data/46195/000156459023003859/boh-def14a_20230428.htm,"BANK OF HAWAII CORP (BOH, BOH-PA) (CIK 0000046195)",BOH,DEF 14A,DEF 14A,DEF 14A,2023-03-17
46195,0000950170-24-032071,https://www.sec.gov/Archives/edgar/data/46195/000095017024032071/boh-20240311.htm,"BANK OF HAWAII CORP (BOH, BOH-PA) (CIK 0000046195)",BOH,DEF 14A,DEF 14A,DEF 14A,2024-03-15
1597553,0001193125-23-122119,https://www.sec.gov/Archives/edgar/data/1597553/000119312523122119/d265889ddef14a.htm,"Sage Therapeutics, Inc. (SAGE) (CIK 0001597553)",SAGE,DEF 14A,DEF 14A,DEF 14A,2023-04-27
1766140,0001213900-24-036716,https://www.sec.gov/Archives/edgar/data/1766140/000121390024036716/ea0204514-def14a_unicyc.htm,"Unicycive Therapeutics, Inc. (UNCY) (CIK 0001766140)",UNCY,DEFINITIVE PROXY STATEMENT,DEF 14A,DEF 14A,2024-04-26
1766140,0001213900-24-033430,https://www.sec.gov/Archives/edgar/data/1766140/000121390024033430/ea0203874-pre14a_unicycive.htm,"Unicycive Therapeutics, Inc. (UNCY) (CIK 0001766140)",UNCY,PRELIMINARY PROXY STATEMENT,PRE 14A,PRE 14A,2024-04-16
1766140,0001213900-23-033853,https://www.sec.gov/Archives/edgar/data/1766140/000121390023033853/ea177593-def14a_unicycive.htm,"Unicycive Therapeutics, Inc. (UNCY) (CIK 0001766140)",UNCY,DEFINITIVE PROXY STATEMENT,DEF 14A,DEF 14A,2023-04-28
1766140,0001213900-23-030746,https://www.sec.gov/Archives/edgar/data/1766140/000121390023030746/ea177101-pre14a_unicycive.htm,"Unicycive Therapeutics, Inc. (UNCY) (CIK 0001766140)",UNCY,PRELIMINARY PROXY STATEMENT,PRE 14A,PRE 14A,2023-04-18
1878609,0001477932-23-002278,https://www.sec.gov/Archives/edgar/data/1878609/000147793223002278/avala_1012g.htm,"Avala BDC I, Inc. (CIK 0001878609)",,FORM 10-12G,10-12G,10-12G,2023-04-06
718937,0000950170-23-014790,https://www.sec.gov/Archives/edgar/data/718937/000095017023014790/staa-20230426.htm,STAAR SURGICAL CO (STAA) (CIK 0000718937),STAA,DEF 14A,DEF 14A,DEF 14A,2023-04-26
1325702,0001140361-23-018670,https://www.sec.gov/Archives/edgar/data/1325702/000114036123018670/ny20007211x3_ars.pdf,MAGNACHIP SEMICONDUCTOR Corp (MX) (CIK 0001325702),MX,ARS,ARS,ARS,2023-04-17
1325702,0001193125-24-063674,https://www.sec.gov/Archives/edgar/data/1325702/000119312524063674/d183811d10k.htm,MAGNACHIP SEMICONDUCTOR Corp (MX) (CIK 0001325702),MX,10-K,10-K,10-K,2024-03-08
1325702,0001193125-23-044850,https://www.sec.gov/Archives/edgar/data/1325702/000119312523044850/d425515d10k.htm,MAGNACHIP SEMICONDUCTOR Corp (MX) (CIK 0001325702),MX,10-K,10-K,10-K,2023-02-22
1325702,0001193125-24-122888,https://www.sec.gov/Archives/edgar/data/1325702/000119312524122888/d784802dars.pdf,MAGNACHIP SEMICONDUCTOR Corp (MX) (CIK 0001325702),MX,ARS,ARS,ARS,2024-04-29
1426800,0000950170-24-045105,https://www.sec.gov/Archives/edgar/data/1426800/000095017024045105/asmb-20240416.htm,"ASSEMBLY BIOSCIENCES, INC. (ASMB) (CIK 0001426800)",ASMB,DEF 14A,DEF 14A,DEF 14A,2024-04-17
860730,0001193125-24-069180,https://www.sec.gov/Archives/edgar/data/860730/000119312524069180/d874659ddef14a.htm,"HCA Healthcare, Inc. (HCA) (CIK 0000860730)",HCA,DEF 14A,DEF 14A,DEF 14A,2024-03-15
1706946,0001308179-23-000771,https://www.sec.gov/Archives/edgar/data/1706946/000130817923000771/spce_courtesy-pdf.pdf,"Virgin Galactic Holdings, Inc (SPCE) (CIK 0001706946)",SPCE,DEFINITIVE PROXY STATEMENT,DEF 14A,DEF 14A,2023-04-25
1706946,0001308179-23-000771,https://www.sec.gov/Archives/edgar/data/1706946/000130817923000771/spce4161051-def14a.htm,"Virgin Galactic Holdings, Inc (SPCE) (CIK 0001706946)",SPCE,DEFINITIVE PROXY STATEMENT,DEF 14A,DEF 14A,2023-04-25
1706946,0001308179-24-000617,https://www.sec.gov/Archives/edgar/data/1706946/000130817924000617/spce4271571-def14a.htm,"Virgin Galactic Holdings, Inc (SPCE) (CIK 0001706946)",SPCE,DEFINITIVE PROXY STATEMENT,DEF 14A,DEF 14A,2024-04-29
1706946,0001308179-24-000522,https://www.sec.gov/Archives/edgar/data/1706946/000130817924000522/spce4271571-pre14a.htm,"Virgin Galactic Holdings, Inc (SPCE) (CIK 0001706946)",SPCE,PRELIMINARY PROXY STATEMENT,PRE 14A,PRE 14A,2024-04-18
1706946,0001308179-24-000617,https://www.sec.gov/Archives/edgar/data/1706946/000130817924000617/spce_courtesy-pdf.pdf,"Virgin Galactic Holdings, Inc (SPCE) (CIK 0001706946)",SPCE,DEFINITIVE PROXY STATEMENT,DEF 14A,DEF 14A,2024-04-29
